date,home_team,away_team,home_score,away_score,status,game_id
2025-09-05,St. Norbert,Calvin,0,1,FINAL,6474403
2025-09-05,Huntingdon,Centenary (LA),4,1,FINAL,6478418
2025-09-05,Gustavus Adolphus,Carthage,2,1,FINAL,6478037
2025-09-05,Endicott,Roger Williams,0,1,FINAL,6474057
2025-09-05,Baruch,Nazareth,0,0,FINAL,6476030
2025-09-05,Pacific Lutheran,Wheaton (IL),1,2,FINAL,6476463
2025-09-05,Eastern,Haverford,1,2,FINAL,6476960
2025-09-05,VTSU Castleton,Colby-Sawyer,4,1,FINAL,6477136
2025-09-05,East. Mennonite,John Jay,0,1,FINAL,6477856
2025-09-05,Ozarks (AR),Westminster (MO),1,2,FINAL,6477944
2025-09-05,Juniata,Mount Aloysius,3,1,FINAL,6472717
2025-09-05,Wash. & Lee,Covenant,1,1,FINAL,6475410
2025-09-05,Emory,N.C. Wesleyan,1,0,FINAL,6475766
2025-09-05,Anderson (IN),Trine,3,0,FINAL,6477287
2025-09-05,Brooklyn,SUNY Cobleskill,3,0,FINAL,6478159
2025-09-05,Kenyon,Johns Hopkins,0,1,FINAL,6476441
2025-09-05,Maryville (TN),Spalding,4,0,FINAL,6475980
2025-09-05,Rhodes,Hendrix,3,0,FINAL,6476375
2025-09-05,Fredonia,Alfred,3,1,FINAL,6472921
2025-09-05,La Roche,Alma,1,0,FINAL,6473812
2025-09-05,Grove City,Oberlin,5,0,FINAL,6475418
2025-09-05,Emerson,Eastern Conn. St.,1,0,FINAL,6476246
2025-09-05,Puget Sound,UC Santa Cruz,0,2,FINAL,6478367
2025-09-05,WashU,Elmhurst,2,0,FINAL,6472867
2025-09-05,Mary Hardin-Baylor,Whitman,2,2,FINAL,6477041
2025-09-05,Randolph-Macon,Kean,2,1,FINAL,6473094
2025-09-05,Chatham,Wabash,0,4,FINAL,6473743
2025-09-05,Gettysburg,Rowan,1,2,FINAL,6474734
2025-09-05,Willamette,Pomona-Pitzer,2,3,FINAL,6476290
2025-09-05,Stevens,Manhattanville,4,0,FINAL,6476669
2025-09-05,Franciscan,Wittenberg,0,2,FINAL,6476735
2025-09-05,Montclair St.,Swarthmore,1,0,FINAL,6477275
2025-09-05,Hope,Ohio Northern,1,2,FINAL,6478203
2025-09-05,Messiah,Claremont-M-S,3,4,FINAL,6478267
2025-09-05,Trinity (TX),Schreiner,6,0,FINAL,6478550
2025-09-05,Denison,Franklin & Marshall,4,0,FINAL,6474506
2025-09-05,Greenville,Wis.-Whitewater,0,2,FINAL,6472777
2025-09-05,Luther,Augsburg,0,2,FINAL,6474244
2025-09-05,Lakeland,Hamline,1,5,FINAL,6474901
2025-09-05,Bethany Lutheran,St. Olaf,1,3,FINAL,6475222
2025-09-05,Carroll (WI),St. Scholastica,1,0,FINAL,6477928
2025-09-05,Dallas,Lyon,0,3,FINAL,6478059
2025-09-05,Illinois Tech,Caltech,3,2,FINAL,6478442
2025-09-05,Texas Lutheran,Marymount (VA),1,1,FINAL,6473389
2025-09-05,Wartburg,Macalester,0,1,FINAL,6476776
2025-09-05,Southwestern (TX),Kalamazoo,2,1,FINAL,6477021
2025-09-05,Oglethorpe,Wis. Lutheran,3,0,FINAL,6477831
2025-09-05,Colorado Col.,Cal Lutheran,2,0,FINAL,6478058
2025-09-05,George Fox,Whittier,1,5,FINAL,6476796
2025-09-06,Mitchell,Medgar Evers,8,1,FINAL,6476154
2025-09-06,Framingham St.,MCLA,2,4,FINAL,6473692
2025-09-06,Greensboro,Guilford,2,0,FINAL,6474206
2025-09-06,Centre,Neb. Wesleyan,1,1,FINAL,6474977
2025-09-06,Merchant Marine,Hunter,7,0,FINAL,6476818
2025-09-06,Thomas (ME),Curry,3,1,FINAL,6476981
2025-09-06,SUNY New Paltz,Scranton,0,0,FINAL,6473206
2025-09-06,Wis.-Stout,Concordia-M'head,2,2,FINAL,6473553
2025-09-06,Rutgers-Newark,Farmingdale St.,4,0,FINAL,6473874
2025-09-06,Worcester St.,Fitchburg St.,1,0,FINAL,6474032
2025-09-06,Alvernia,Rochester (NY),0,5,FINAL,6475146
2025-09-06,Methodist,Berry,1,1,FINAL,6475361
2025-09-06,Mass. Maritime,Salem St.,3,0,FINAL,6476114
2025-09-06,Lasell,Lesley,5,0,FINAL,6477332
2025-09-06,Nichols,WestConn,4,4,FINAL,6478293
2025-09-06,Bridgewater St.,Anna Maria,6,0,FINAL,6478298
2025-09-06,Centenary (NJ),Purchase,2,1,FINAL,6478338
2025-09-06,Penn St.-Abington,Coast Guard,1,1,FINAL,6478443
2025-09-06,Keystone,Susquehanna,0,1,FINAL,6473123
2025-09-06,Westminster (PA),John Carroll,0,1,FINAL,6473362
2025-09-06,Wilmington (OH),Berea,4,1,FINAL,6473450
2025-09-06,Arcadia,Wilkes,1,1,FINAL,6473997
2025-09-06,Babson,Wesleyan (CT),1,0,FINAL,6474246
2025-09-06,Transylvania,Marietta,3,4,FINAL,6474513
2025-09-06,Hobart,St. John Fisher,2,0,FINAL,6474618
2025-09-06,Union (NY),SUNY Morrisville,1,1,FINAL,6474882
2025-09-06,Piedmont,Warren Wilson,4,3,FINAL,6475138
2025-09-06,Geneva,RIT,1,2,FINAL,6475206
2025-09-06,Muhlenberg,Moravian,2,1,FINAL,6475461
2025-09-06,CWRU,Penn St.-Behrend,1,0,FINAL,6475607
2025-09-06,Hiram,Olivet,3,0,FINAL,6476560
2025-09-06,Lebanon Valley,York (PA),2,2,FINAL,6476684
2025-09-06,Keuka,Penn College,0,1,FINAL,6477305
2025-09-06,Wentworth,Springfield,1,2,FINAL,6477506
2025-09-06,Dominican (IL),Lake Forest,1,2,FINAL,6477707
2025-09-06,Hamilton,Middlebury,0,0,FINAL,6472841
2025-09-06,Rivier,St. Joseph's (ME),0,3,FINAL,6478254
2025-09-06,Mount Aloysius,SUNY Canton,4,0,FINAL,6472719
2025-09-06,Pitt.-Greensburg,Waynesburg,0,1,FINAL,6473898
2025-09-06,Roanoke,Brevard,4,1,FINAL,6473962
2025-09-06,Norwich,Dean,4,0,FINAL,6474115
2025-09-06,Trinity (CT),Bates,1,1,FINAL,6474384
2025-09-06,SUNY Poly,Skidmore,1,0,FINAL,6474902
2025-09-06,JWU (Providence),Emmanuel (MA),0,1,FINAL,6475300
2025-09-06,Stevenson,Gallaudet,9,0,FINAL,6475621
2025-09-06,Colby,Bowdoin,1,2,FINAL,6475666
2025-09-06,Bard,CCNY,2,1,FINAL,6475777
2025-09-06,Wheaton (MA),Saint Joseph (CT),9,1,FINAL,6476406
2025-09-06,Sewanee,Southern Va.,4,1,FINAL,6477160
2025-09-06,Albright,Valley Forge,5,1,FINAL,6477456
2025-09-06,VTSU Lyndon,New England Col.,0,8,FINAL,6477557
2025-09-06,Eureka,Franklin,4,3,FINAL,6477684
2025-09-06,Central (IA),Grinnell,0,0,FINAL,6478066
2025-09-06,SUNY Cobleskill,Elms,1,3,FINAL,6478160
2025-09-06,Ithaca,SUNY Geneseo,1,0,FINAL,6478164
2025-09-06,Houghton,Pitt.-Bradford,4,1,FINAL,6478466
2025-09-06,SUNY Oneonta,King's (PA),1,0,FINAL,6472810
2025-09-06,Allegheny,Baldwin Wallace,2,4,FINAL,6473943
2025-09-06,Connecticut Col.,Amherst,0,2,FINAL,6474033
2025-09-06,Ripon,Rockford,3,2,FINAL,6477441
2025-09-06,WPI,Rensselaer,0,0,FINAL,6478163
2025-09-06,Buffalo St.,Alfred,4,0,FINAL,6472923
2025-09-06,Tufts,Williams,1,3,FINAL,6473038
2025-09-06,UMass Dartmouth,Westfield St.,3,1,FINAL,6473830
2025-09-06,Penn St. Harrisburg,TCNJ,1,4,FINAL,6473861
2025-09-06,Husson,Suffolk,1,2,FINAL,6474112
2025-09-06,St. Mary's (MD),Washington Col.,1,5,FINAL,6474562
2025-09-06,Alfred St.,SUNY Delhi,2,2,FINAL,6475194
2025-09-06,Penn St.-Altoona,Wash. & Jeff.,2,4,FINAL,6475665
2025-09-06,Carnegie Mellon,Otterbein,3,1,FINAL,6476103
2025-09-06,SUNY Brockport,Clarkson,0,3,FINAL,6476856
2025-09-06,Elmira,Oswego St.,1,1,FINAL,6477322
2025-09-06,Misericordia,Gwynedd Mercy,6,1,FINAL,6477597
2025-09-06,Utica,Marywood,5,2,FINAL,6477637
2025-09-06,DeSales,Catholic,0,4,FINAL,6477650
2025-09-06,Bridgewater (VA),John Jay,6,1,FINAL,6477818
2025-09-06,Hanover,Mount Union,1,2,FINAL,6473003
2025-09-06,Rose-Hulman,Principia,3,0,FINAL,6473420
2025-09-06,Hartwick,UMass Boston,1,3,FINAL,6473479
2025-09-06,Plymouth St.,Maine Maritime,1,2,FINAL,6475850
2025-09-06,Mary Baldwin,Notre Dame (MD),0,0,FINAL,6478521
2025-09-06,Plattsburgh St.,St. Lawrence,5,2,FINAL,6473582
2025-09-06,Chatham,Oberlin,3,1,FINAL,6475419
2025-09-06,DePauw,Adrian,2,0,FINAL,6475745
2025-09-06,SUNY Potsdam,Baruch,1,1,FINAL,6475970
2025-09-06,Wis.-Platteville,Simpson,3,0,FINAL,6476640
2025-09-06,East Tex. Baptist,Belhaven,2,3,FINAL,6477209
2025-09-06,Albion,Ohio Northern,0,0,FINAL,6478020
2025-09-06,Brandeis,Regis (MA),3,0,FINAL,6478084
2025-09-06,Heidelberg,Earlham,1,0,FINAL,6478480
2025-09-06,Maranatha Baptist,Martin Luther,1,1,FINAL,6478527
2025-09-06,Saint Mary's (MN),Dubuque,4,2,FINAL,6473065
2025-09-06,Puget Sound,Wheaton (IL),2,2,FINAL,6473179
2025-09-06,LeTourneau,Millsaps,2,2,FINAL,6473311
2025-09-06,Coe,Crown (MN),2,0,FINAL,6476867
2025-09-06,Widener,Dickinson,0,2,FINAL,6477225
2025-09-06,Augustana (IL),Wis.-Stevens Point,1,2,FINAL,6478182
2025-09-06,Buena Vista,Minn.-Morris,1,0,FINAL,6478353
2025-09-06,UChicago,MSOE,1,0,FINAL,6473253
2025-09-06,Knox,Ill. Wesleyan,2,2,FINAL,6473335
2025-09-06,Chris. Newport,Wm. Paterson,2,1,FINAL,6474186
2025-09-06,Va. Wesleyan,Redlands,2,1,FINAL,6477075
2025-09-06,Messiah,Rowan,3,4,FINAL,6478236
2025-09-06,Mt. St. Joseph,Muskingum,3,4,FINAL,6478516
2025-09-06,Lycoming,Ursinus,0,0,FINAL,6475544
2025-09-06,Delaware Valley,Penn St.-Berks,4,1,FINAL,6474298
2025-09-06,Gustavus Adolphus,Calvin,1,4,FINAL,6474489
2025-09-06,Goucher,Hood,0,0,FINAL,6478431
2025-09-06,Bethany (WV),Wooster,1,1,FINAL,6473282
2025-09-06,Cortland,Vassar,2,1,FINAL,6475452
2025-09-06,Salisbury,Lynchburg,1,1,FINAL,6476188
2025-09-06,Sarah Lawrence,Albertus Magnus,2,2,FINAL,6476265
2025-09-06,Ramapo,Cairn,2,2,FINAL,6477389
2025-09-06,Randolph,William Peace,0,1,FINAL,6477836
2025-09-06,Linfield,Pomona-Pitzer,1,3,FINAL,6532376
2025-09-06,Millikin,Monmouth (IL),5,0,FINAL,6478077
2025-09-06,Loras,Aurora,3,3,FINAL,6474583
2025-09-06,St. Thomas (TX),Hardin-Simmons,1,0,FINAL,6476753
2025-09-07,Colby-Sawyer,Keene St.,0,2,FINAL,6473783
2025-09-07,Denison,Johns Hopkins,4,0,FINAL,6474509
2025-09-07,Gettysburg,Claremont-M-S,1,0,FINAL,6474736
2025-09-07,Neb. Wesleyan,Spalding,1,1,FINAL,6474981
2025-09-07,Shenandoah,Kean,1,1,FINAL,6475185
2025-09-07,Rutgers-Newark,Penn St. Harrisburg,2,1,FINAL,6475280
2025-09-07,Emory,Wis. Lutheran,6,0,FINAL,6475773
2025-09-07,Greensboro,Berry,0,0,FINAL,6476228
2025-09-07,Thomas (ME),Western New Eng.,0,2,FINAL,6476517
2025-09-07,Southwestern (TX),Schreiner,3,0,FINAL,6477023
2025-09-07,Thiel,Alma,2,4,FINAL,6477253
2025-09-07,Hanover,Marietta,4,0,FINAL,6473008
2025-09-07,Marian (WI),St. Scholastica,3,0,FINAL,6473150
2025-09-07,Saint Vincent,Wabash,2,1,FINAL,6473744
2025-09-07,Lawrence,Hamline,1,3,FINAL,6474906
2025-09-07,Kenyon,Franklin & Marshall,3,1,FINAL,6475506
2025-09-07,WestConn,St. Joseph's (Brkln),2,0,FINAL,6476602
2025-09-07,Stevens,Swarthmore,2,2,FINAL,6476671
2025-09-07,Rhodes,Ozarks (AR),2,1,FINAL,6478016
2025-09-07,Juniata,SUNY Canton,3,0,FINAL,6478265
2025-09-07,Oglethorpe,N.C. Wesleyan,1,2,FINAL,6478287
2025-09-07,Westminster (MO),Wis.-Whitewater,1,3,FINAL,6472779
2025-09-07,Chris. Newport,Redlands,2,1,FINAL,6474190
2025-09-07,St. Mary's (MD),Lynchburg,2,3,FINAL,6474560
2025-09-07,Piedmont,MUW,6,1,FINAL,6475140
2025-09-07,Willamette,Whittier,0,3,FINAL,6476292
2025-09-07,Mary Washington,Wash. & Lee,2,1,FINAL,6476321
2025-09-07,Concordia Chicago,Caltech,0,3,FINAL,6477950
2025-09-07,Cal Lutheran,Whitman,1,2,FINAL,6477957
2025-09-07,LaGrange,Huntingdon,1,1,FINAL,6478419
2025-09-07,Centre,Maryville (TN),2,2,FINAL,6477151
2025-09-07,Illinois Col.,WashU,1,2,FINAL,6472868
2025-09-07,SUNY Oneonta,UMass Boston,2,0,FINAL,6473481
2025-09-07,Colorado Col.,Mary Hardin-Baylor,0,0,FINAL,6477043
2025-09-07,Cornell College,Minn.-Morris,6,0,FINAL,6478375
2025-09-07,TCNJ,Farmingdale St.,4,0,FINAL,6473863
2025-09-07,Wilson,Pitt.-Greensburg,0,0,FINAL,6478032
2025-09-07,Centenary (LA),Lyon,1,0,FINAL,6478060
2025-09-07,Hartwick,King's (PA),3,3,FINAL,6472812
2025-09-07,Bluffton,Asbury,0,2,FINAL,6474188
2025-09-07,Transylvania,Mount Union,2,2,FINAL,6478249
2025-09-07,Yeshiva,Mt. St. Mary (NY),1,1,FINAL,6478329
2025-09-07,Concordia Wisconsin,Wis.-Stout,1,0,FINAL,6472748
2025-09-07,Augsburg,Wartburg,1,0,FINAL,6475006
2025-09-07,Saint John's (MN),Bethany Lutheran,2,0,FINAL,6476205
2025-09-07,Macalester,Luther,0,1,FINAL,6476653
2025-09-07,Salisbury,Washington Col.,0,1,FINAL,6477240
2025-09-07,Eureka,Grinnell,1,2,FINAL,6477686
2025-09-07,Webster,Elmhurst,0,1,FINAL,6477744
2025-09-07,Edgewood,Wis.-Eau Claire,1,1,FINAL,6477869
2025-09-07,Lakeland,Martin Luther,2,0,FINAL,6478139
2025-09-07,St. Norbert,Carthage,2,1,FINAL,6474407
2025-09-07,Pacific Lutheran,UC Santa Cruz,2,1,FINAL,6473177
2025-09-07,Texas Lutheran,Howard Payne,5,0,FINAL,6473391
2025-09-07,Carroll (WI),St. Olaf,0,5,FINAL,6475226
2025-09-07,Va. Wesleyan,Wm. Paterson,1,0,FINAL,6477078
2025-09-07,Montclair St.,Manhattanville,1,0,FINAL,6474793
2025-09-07,UW-River Falls,Concordia-M'head,4,2,FINAL,6475815
2025-09-07,Trinity (TX),Kalamazoo,3,0,FINAL,6478229
2025-09-08,Schreiner,Marymount (VA),0,3,FINAL,6477804
2025-09-08,Hunter,New Jersey City,1,0,FINAL,6476528
2025-09-08,Franklin,Hope,0,10,FINAL,6478204
2025-09-08,Simpson,North Central (MN),2,0,FINAL,6476894
2025-09-08,NYU,Stockton,1,2,FINAL,6474295
2025-09-08,Immaculata,Elizabethtown,0,1,FINAL,6474376
2025-09-08,Sarah Lawrence,Medgar Evers,4,0,FINAL,6476155
2025-09-08,North Park,Trine,3,1,FINAL,6477291
2025-09-09,Mitchell,Hartford,1,2,FINAL,6473663
2025-09-09,Pfeiffer,Piedmont,2,1,FINAL,6473529
2025-09-09,Dean,WPI,1,1,FINAL,6474152
2025-09-09,Middlebury,St. Lawrence,2,0,FINAL,6472843
2025-09-09,Lasell,Me.-Farmington,4,2,FINAL,6472979
2025-09-09,Gordon,Babson,1,3,FINAL,6477439
2025-09-09,Centenary (NJ),Wm. Paterson,0,5,FINAL,6478420
2025-09-09,Hamilton,Williams,0,1,FINAL,6473039
2025-09-09,Knox,Augustana (IL),1,2,FINAL,6473337
2025-09-09,Bethel (MN),Bethany Lutheran,2,2,FINAL,6478558
2025-09-09,Methodist,Roanoke,1,0,FINAL,6473968
2025-09-09,Merchant Marine,Connecticut Col.,0,2,FINAL,6474037
2025-09-09,MIT,Roger Williams,1,2,FINAL,6474061
2025-09-09,William Peace,Guilford,3,0,FINAL,6474219
2025-09-09,Central (IA),St. Olaf,0,5,FINAL,6475229
2025-09-09,Coe,Wis.-Platteville,0,0,FINAL,6475388
2025-09-09,Coast Guard,Eastern Conn. St.,2,1,FINAL,6476248
2025-09-09,Penn College,Elmira,0,1,FINAL,6477363
2025-09-09,Emerson,Wentworth,1,1,FINAL,6477508
2025-09-09,Salve Regina,JWU (Providence),1,1,FINAL,6478316
2025-09-09,UMSV,CCNY,4,0,FINAL,6496409
2025-09-09,Plymouth St.,Salem St.,0,3,FINAL,6475852
2025-09-09,FDU-Florham,Saint Elizabeth,0,0,FINAL,6472952
2025-09-09,Rose-Hulman,DePauw,0,2,FINAL,6473422
2025-09-09,Framingham St.,UMass Dartmouth,4,2,FINAL,6473834
2025-09-09,Bowdoin,Husson,4,0,FINAL,6474121
2025-09-09,WestConn,Wesleyan (CT),0,1,FINAL,6474249
2025-09-09,Penn St.-Berks,Alvernia,0,2,FINAL,6474306
2025-09-09,Bates,U New England,4,0,FINAL,6474391
2025-09-09,Neumann,Widener,3,0,FINAL,6474810
2025-09-09,Emmanuel (MA),Suffolk,2,2,FINAL,6475304
2025-09-09,Trinity (CT),Saint Joseph (CT),2,0,FINAL,6476408
2025-09-09,Rutgers-Camden,Arcadia,1,0,FINAL,6476705
2025-09-09,Colby-Sawyer,VTSU Lyndon,8,0,FINAL,6477668
2025-09-09,Springfield,Curry,6,2,FINAL,6477908
2025-09-09,Bridgewater St.,Brandeis,1,2,FINAL,6478085
2025-09-09,Purchase,Pratt,2,1,FINAL,6478101
2025-09-09,Baldwin Wallace,Thiel,1,0,FINAL,6478281
2025-09-09,Colby,Southern Me.,2,1,FINAL,6475672
2025-09-09,St. Norbert,Wis.-Stevens Point,0,2,FINAL,6474412
2025-09-09,Illinois Col.,Principia,7,0,FINAL,6477975
2025-09-09,Hardin-Simmons,Concordia (TX),0,1,FINAL,6476755
2025-09-10,Penn St.-Abington,Haverford,0,0,FINAL,6477894
2025-09-10,Muskingum,Pitt.-Greensburg,1,2,FINAL,6496516
2025-09-10,York (NY),SUNY Maritime,0,3,FINAL,6472894
2025-09-10,Skidmore,Plattsburgh St.,2,2,FINAL,6473583
2025-09-10,Aurora,Greenville,1,1,FINAL,6474589
2025-09-10,Pitt.-Bradford,Keystone,2,0,FINAL,6473125
2025-09-10,La Roche,Westminster (PA),2,0,FINAL,6473364
2025-09-10,SUNY Geneseo,Allegheny,3,1,FINAL,6473945
2025-09-10,Notre Dame (MD),Immaculata,1,2,FINAL,6474387
2025-09-10,RIT,St. John Fisher,3,0,FINAL,6474631
2025-09-10,Lebanon Valley,Gettysburg,2,0,FINAL,6474749
2025-09-10,Scranton,Kean,4,0,FINAL,6475187
2025-09-10,Rowan,Cortland,1,0,FINAL,6475454
2025-09-10,Penn St.-Behrend,Grove City,1,0,FINAL,6475761
2025-09-10,SUNY Delhi,SUNY Morrisville,1,0,FINAL,6476141
2025-09-10,Western New Eng.,Wheaton (MA),1,2,FINAL,6476519
2025-09-10,Gwynedd Mercy,Lancaster Bible,1,7,FINAL,6477407
2025-09-10,Hood,Marymount (VA),2,3,FINAL,6477806
2025-09-10,Goucher,Wilson,2,0,FINAL,6478033
2025-09-10,Rockford,Beloit,1,1,FINAL,6473156
2025-09-10,Vassar,SUNY New Paltz,3,3,FINAL,6473208
2025-09-10,Greensboro,Averett,0,2,FINAL,6473640
2025-09-10,Alfred,Marywood,3,1,FINAL,6472925
2025-09-10,Wooster,Heidelberg,6,0,FINAL,6473284
2025-09-10,Wabash,Anderson (IN),1,2,FINAL,6473746
2025-09-10,Farmingdale St.,Baruch,4,3,FINAL,6473879
2025-09-10,Trine,Bluffton,3,3,FINAL,6474195
2025-09-10,Saint Mary's (MN),Simpson,2,2,FINAL,6474473
2025-09-10,Marietta,Mt. St. Joseph,3,2,FINAL,6474518
2025-09-10,Elizabethtown,Stevenson,1,2,FINAL,6474603
2025-09-10,Lehman,Old Westbury,2,0,FINAL,6475113
2025-09-10,Nichols,Mass. Maritime,1,1,FINAL,6477993
2025-09-10,SUNY Cobleskill,Mt. St. Mary (NY),2,1,FINAL,6478161
2025-09-10,Blackburn,Ill. Wesleyan,1,4,FINAL,6478165
2025-09-10,Concordia Wisconsin,Loras,1,5,FINAL,6472750
2025-09-10,Spalding,Earlham,2,1,FINAL,6475986
2025-09-10,Grinnell,Carleton,2,4,FINAL,6478067
2025-09-10,Tufts,UMass Boston,2,0,FINAL,6473483
2025-09-10,Rivier,MCLA,0,1,FINAL,6473694
2025-09-10,Fitchburg St.,New England Col.,3,1,FINAL,6474035
2025-09-10,SUNY Poly,Union (NY),0,1,FINAL,6474888
2025-09-10,Augsburg,Wis.-Eau Claire,1,0,FINAL,6475008
2025-09-10,SUNY Potsdam,Keuka,3,2,FINAL,6475966
2025-09-10,St. Joseph's (L.I.),New Jersey City,1,0,FINAL,6476531
2025-09-10,Brooklyn,St. Joseph's (Brkln),3,0,FINAL,6476604
2025-09-10,Clarkson,SUNY Canton,1,0,FINAL,6476858
2025-09-10,Misericordia,Ithaca,1,2,FINAL,6478168
2025-09-10,Dickinson,Messiah,3,0,FINAL,6478224
2025-09-10,Minn.-Morris,Concordia-M'head,3,3,FINAL,6478342
2025-09-10,Franklin,Asbury,0,4,FINAL,6475091
2025-09-10,Keene St.,Rensselaer,2,1,FINAL,6473787
2025-09-10,Geneva,Mount Aloysius,1,2,FINAL,6472721
2025-09-10,Southern Va.,East. Mennonite,2,2,FINAL,6473719
2025-09-10,Penn St. Harrisburg,Wilkes,4,0,FINAL,6473999
2025-09-10,Buffalo St.,SUNY Brockport,6,2,FINAL,6474086
2025-09-10,St. Mary's (MD),Johns Hopkins,3,3,FINAL,6474564
2025-09-10,Elms,Lesley,8,1,FINAL,6474709
2025-09-10,Moravian,Montclair St.,0,0,FINAL,6474795
2025-09-10,Oswego St.,Rochester (NY),0,2,FINAL,6475149
2025-09-10,Rutgers-Newark,Eastern,4,3,FINAL,6475282
2025-09-10,Penn St.-Altoona,Saint Vincent,1,2,FINAL,6475670
2025-09-10,Utica,Hobart,1,2,FINAL,6476057
2025-09-10,York (PA),Susquehanna,2,0,FINAL,6476084
2025-09-10,Wittenberg,Otterbein,1,1,FINAL,6476105
2025-09-10,Hampden-Sydney,Mary Washington,3,0,FINAL,6476328
2025-09-10,Delaware Valley,Cairn,2,1,FINAL,6477187
2025-09-10,Ohio Wesleyan,Carnegie Mellon,1,1,FINAL,6477352
2025-09-10,Albright,McDaniel,0,3,FINAL,6477459
2025-09-10,Muhlenberg,DeSales,3,0,FINAL,6477651
2025-09-10,Regis (MA),Westfield St.,1,3,FINAL,6477793
2025-09-10,Randolph,Mary Baldwin,4,0,FINAL,6477840
2025-09-10,Amherst,Albertus Magnus,3,1,FINAL,6478044
2025-09-10,Clark (MA),Rhode Island Col.,0,3,FINAL,6478255
2025-09-10,Houghton,Alfred St.,0,4,FINAL,6475197
2025-09-10,CWRU,Oberlin,3,0,FINAL,6475421
2025-09-10,Bard,Sarah Lawrence,2,0,FINAL,6475783
2025-09-10,Juniata,Chatham,2,0,FINAL,6475922
2025-09-10,Franciscan,Kenyon,0,1,FINAL,6478359
2025-09-10,Marian (WI),Carroll (WI),1,3,FINAL,6473152
2025-09-10,Wheaton (IL),UChicago,0,0,FINAL,6473181
2025-09-10,Northwestern-St. Paul,Wis.-Stout,4,2,FINAL,6473554
2025-09-10,Wis.-Superior,Macalester,1,2,FINAL,6474327
2025-09-10,MSOE,North Park,0,2,FINAL,6474340
2025-09-10,Crown (MN),Hamline,1,3,FINAL,6476869
2025-09-10,Belhaven,Oglethorpe,1,4,FINAL,6477211
2025-09-10,Eureka,Monmouth (IL),1,2,FINAL,6477688
2025-09-10,Wis. Lutheran,Lake Forest,0,4,FINAL,6477709
2025-09-10,Lakeland,Lawrence,4,1,FINAL,6478140
2025-09-10,Elmhurst,Dominican (IL),1,1,FINAL,6478346
2025-09-10,Coe,Cornell College,2,1,FINAL,6495898
2025-09-10,Sewanee,Maryville (TN),3,3,FINAL,6477164
2025-09-10,North Central (IL),Benedictine (IL),1,1,FINAL,6477963
2025-09-10,La Verne,Chapman,1,0,FINAL,6477762
2025-09-11,Transylvania,Wilmington (OH),1,3,FINAL,6474287
2025-09-11,Concordia Chicago,Wis.-Stevens Point,1,4,FINAL,6477951
2025-09-11,North Central (MN),Saint John's (MN),0,7,FINAL,6476210
2025-09-11,UW-River Falls,St. Scholastica,2,2,FINAL,6475817
2025-09-11,Mount Union,Hiram,1,0,FINAL,6476920
2025-09-11,Ramapo,WestConn,2,0,FINAL,6477390
2025-09-11,John Carroll,Baldwin Wallace,2,2,FINAL,6478115
2025-09-11,Yeshiva,Manhattanville,2,2,FINAL,6478330
2025-09-11,McMurry,East Tex. Baptist,4,3,FINAL,6477920
2025-09-11,St. Thomas (TX),Mary Hardin-Baylor,3,1,FINAL,6476488
2025-09-11,Hardin-Simmons,Centenary (LA),4,2,FINAL,6476756
2025-09-11,Howard Payne,Schreiner,1,3,FINAL,6496430
2025-09-12,Dubuque,Bethany Lutheran,3,3,FINAL,6473067
2025-09-12,N.C. Wesleyan,Roanoke,1,3,FINAL,6473972
2025-09-12,Immaculata,Goucher,0,1,FINAL,6474393
2025-09-12,LaGrange,Methodist,2,2,FINAL,6475368
2025-09-12,Hilbert,Thiel,1,2,FINAL,6475902
2025-09-12,Rhodes,WashU,1,2,FINAL,6472870
2025-09-12,Hamline,Coe,3,0,FINAL,6474912
2025-09-12,Emory,Maryville (TN),7,1,FINAL,6475775
2025-09-12,Rockford,Maranatha Baptist,1,2,FINAL,6477443
2025-09-12,Lake Forest,Illinois Tech,1,0,FINAL,6477711
2025-09-12,Grinnell,Bethel (MN),1,2,FINAL,6478068
2025-09-12,Purchase,Baruch,0,1,FINAL,6476025
2025-09-12,Merchant Marine,Coast Guard,2,1,FINAL,6476820
2025-09-12,SUNY Maritime,Centenary (NJ),3,0,FINAL,6472896
2025-09-12,Denison,Berea,6,0,FINAL,6473452
2025-09-12,Stevens,TCNJ,1,1,FINAL,6473865
2025-09-12,Covenant,Babson,2,2,FINAL,6475427
2025-09-12,Berry,LeTourneau,1,0,FINAL,6476323
2025-09-12,Gwynedd Mercy,Ursinus,1,3,FINAL,6477113
2025-09-12,Bridgewater St.,Mass. Maritime,1,3,FINAL,6477995
2025-09-12,Luther,Gustavus Adolphus,2,4,FINAL,6474251
2025-09-12,Wis.-Superior,St. Olaf,3,2,FINAL,6474334
2025-09-12,Texas Lutheran,Trinity (TX),0,1,FINAL,6473393
2025-09-12,Southwestern (TX),Concordia (TX),0,0,FINAL,6477025
2025-09-12,George Fox,Willamette,1,1,FINAL,6476294
2025-09-12,Pacific (OR),Linfield,1,0,FINAL,6478274
2025-09-13,Russell Sage,SUNY Brockport,2,1,FINAL,6477032
2025-09-13,SUNY Poly,Mt. St. Mary (NY),0,0,FINAL,6478331
2025-09-13,Penn St. Harrisburg,FDU-Florham,0,2,FINAL,6496500
2025-09-13,Plattsburgh St.,Union (NY),1,0,FINAL,6496483
